t,gt_x,gt_y,gt_yaw,imu_gz,odo_v,odo_w,naive_x,naive_y,naive_yaw,ekf_x,ekf_y,ekf_yaw,ekf_bg,ekf_v
1.5000000000000007,1.5453957455423297,0.04102282600544977,0.03539970102437717,-0.007764613655444141,1.0072958702911277,-0.0017312328763706359,1.551947553384542,0.04298316656795009,0.031462262444911016,1.364517028872311,0.042607787273363756,0.03699271249924178,-0.005496241585591355,1.0124197145283693
1.5500000000000007,1.5953228995868842,0.04279799027803295,0.035540115201640354,-0.01325489942067689,0.9456317956229804,-0.001404489745101081,1.5992067190374408,0.04443918649388419,0.030799517473877103,1.4146407540964816,0.04464544310641108,0.03691157972579062,-0.005832818882103713,0.9547713097203622
1.6000000000000008,1.6452523051962782,0.0445795523269055,0.03566648796117722,-0.004983327769415128,1.0235697209395902,0.0073863063972191955,1.6503613238885015,0.04600246401009959,0.03055035108540638,1.4628101001729479,0.04663754383639231,0.03726948880352708,-0.006176357052072232,1.014155083389549
1.6500000000000008,1.6951838355646143,0.04636687643083206,0.035780223444760395,-0.014031701788367528,0.8154635597650398,-0.0005698537362289532,1.6911163398176268,0.04721931234839925,0.029848765995987847,1.5121167604337982,0.0486967042284828,0.03722808369176483,-0.0065565252094988615,0.842653267289382
1.7000000000000008,1.7451173707555556,0.04815939015964274,0.0358825853799849,0.00299409799408017,1.0590896234205125,-0.0012076703320583288,1.744046995688047,0.04880762756259573,0.029998470895691742,1.5545293896775572,0.04993974077700632,0.03718705409882055,-0.005998745386553913,0.8802540470495044
1.7500000000000009,1.7950527973469936,0.049956578067694185,0.035974711121687264,-0.008808446834433856,1.3380295430804343,-0.004368031285325012,1.8109192497875741,0.05078481673877333,0.02955804855396993,1.601910658004179,0.05164394584566813,0.036971496183132835,-0.0059184209707913655,1.0002397531742437
1.800000000000001,1.844990008094578,0.05175797601576897,0.036057624289219437,-0.008774602763390444,1.038864976764899,0.003563708959637036,1.8628404779402035,0.05229715499275178,0.02911931841580051,1.6535429119056593,0.0537651040525055,0.03713780591914122,-0.00624759494820665,1.036165351582989
1.850000000000001,1.894928901612612,0.05356316605883238,0.036132246139998436,-0.004688481715925254,1.1366041683932322,0.0022269622926927254,1.9196469802319518,0.05393846130169116,0.028884894330004407,1.7065333731390284,0.055761090247415566,0.03724790244773271,-0.006281675277228002,1.122984517774825
1.900000000000001,1.9448693820710585,0.05537177184328829,0.036199405805699136,-0.004994554905291337,1.0936359134539926,0.006916170221065534,1.974306358644904,0.05550406965009393,0.028635166584739746,1.7624144493230565,0.05804685512536811,0.03758302993229953,-0.006567687987040957,1.0976514059744937
1.950000000000001,1.9948113589075913,0.057183454462981335,0.036259849504829855,-0.004701556771986002,0.9922452589670232,0.0002138561832271393,2.0238986151795713,0.05691287292099048,0.02840008874614064,1.8165288785696811,0.060026893727095756,0.03759689530965344,-0.006484063058589277,1.0066693930898178
2.000000000000001,2.0447547465537768,0.05899790872824208,0.03631424883404755,-0.0030844516899323484,1.2132083737835755,0.004919175976539299,2.0845348371583174,0.05862605116352063,0.028245866161643818,1.8671093040594644,0.06199378365126794,0.03783990314627729,-0.006560699828423231,1.0425507362564463
2.0500000000000007,2.0946994641745897,0.06081485980681973,0.036363208230343336,0.0001268778610657769,1.0491984660188292,0.007091759899241924,2.136973825427638,0.0601079627771895,0.028252210054696913,1.9193704365396533,0.06400481322907083,0.03819369770447857,-0.006581018994395399,1.0486281512324718
2.1000000000000005,2.144645435420559,0.06263406019964374,0.03640727168700986,-0.006856722164685105,1.1297997646873184,-0.0014525732078937061,2.1934418141277185,0.06168435831332989,0.027909373946462868,1.9725546337929905,0.06599193845180297,0.0381234032463766,-0.006522026057867607,1.1187689948493436
2.1500000000000004,2.194592588191909,0.06445528701804465,0.036446928798009814,-0.005436427242711216,1.0727517418529173,0.00265610251986354,2.2470589174095275,0.0631665812348281,0.027637552584327096,2.02811710490275,0.06817453082077644,0.03825306267331054,-0.006600544719429742,1.0790481006220094
2.2,2.2445408544141316,0.06627833953238768,0.03648262019790938,-0.01246194887922181,1.0881276972811615,0.005784520349042031,2.30144545111371,0.06463616131764983,0.027014455140366156,2.0820770215078697,0.07067744733076842,0.03851874239348609,-0.007181414148292667,1.0868852135930536
2.25,2.29449016982445,0.06810303696506492,0.03651474245781916,-0.007943535910628574,1.024505618220159,0.003089189660201298,2.352652587065164,0.06599947788433544,0.026617278344834627,2.135948626578725,0.07290360888836006,0.03866534520622448,-0.007373096325413743,1.0330418800871708
2.3,2.344440473768696,0.06992921650348667,0.036543652491737966,0.010871819408396871,0.8806679780519446,0.009574150786047186,2.3966697449647487,0.06719531623389935,0.0271608693152543,2.1865308388459184,0.07456088747030688,0.039161892447917325,-0.006942383642325966,0.9015194051866822
2.3499999999999996,2.394391709008135,0.07175673151113966,0.03656967152226498,-0.016381962934597198,1.4865408678219412,0.007481374060436898,2.4709710024914435,0.06915299578219045,0.02634177116852454,2.2323536323858093,0.07701096017507093,0.03950086315149059,-0.007781442457532581,1.0031532691318974
2.3999999999999995,2.4443438215358086,0.07358544991696503,0.036593088649739425,-0.013994988305333774,1.0204394928788891,0.003136073126247424,2.5219762042415117,0.0704611589991259,0.025642021753257804,2.2829064606751297,0.07936965906403072,0.039638122805313356,-0.008244325604640666,1.0189564919737633
2.4499999999999993,2.49429676040198,0.07541525276527673,0.03661416406446616,-0.014991012967751967,1.3572518371270899,0.0020955533712235398,2.5898177721609508,0.07215025215649457,0.02489247110487014,2.334467604062085,0.08175608565593638,0.039724280198516836,-0.00868146034477525,1.0781199285259753
2.499999999999999,2.544250477548286,0.07724603291021342,0.03663313193772044,-0.01095233460716827,1.1797998494689261,0.001873164294508452,2.6487902846412696,0.07358621308071604,0.024344854374511726,2.3911183280972526,0.08417118352482422,0.03980915019320844,-0.0088860632105337,1.1711026068044903
2.549999999999999,2.5947625542254915,0.07913698412566655,0.03741815302420548,-0.004878585991810753,1.3366923699042694,0.00771169529428607,2.715605493478582,0.07519683328022404,0.024100925074921342,2.451267083593875,0.08673316534478323,0.04018682665916059,-0.009068735707089371,1.3141904250775749
2.5999999999999988,2.645240458646357,0.08106237060919518,0.03812467200204228,-0.0007129210861090908,1.0805913120279544,0.017613188143752376,2.7696194145570856,0.07649694435275876,0.024065279020615726,2.516566057419112,0.08978083381755383,0.04104759554117875,-0.009524774450273226,1.2736029436578582
2.6499999999999986,2.6956862750901034,0.08301865744213636,0.03876053908209531,-0.003081139137622595,0.5456761694695774,0.010957746028869893,2.7968954236906245,0.07714927139081135,0.023911222063734527,2.574736446651235,0.0923855167137663,0.04158572460399286,-0.00974693529101366,1.0828003598254041
2.6999999999999984,2.7461019621035465,0.08500267179945033,0.03933281945414313,0.002763680626989993,1.5453884693765858,0.01190899065231657,2.8741425029262317,0.07900737600924664,0.02404940609508399,2.635423385743692,0.09492004075737485,0.04218248223643938,-0.009717352268123916,1.2249476746048407
